county,state,state_abbr,region,lat,lng
Thomas County,Kansas,KS,Midwest,39.357713,-101.083386
Trego County,Kansas,KS,Midwest,38.921302,-99.865423
Wabaunsee County,Kansas,KS,Midwest,38.955154,-96.201262
Wallace County,Kansas,KS,Midwest,38.926626,-101.771103
Washington County,Kansas,KS,Midwest,39.776714,-97.095611
Wichita County,Kansas,KS,Midwest,38.481922,-101.347434
Wilson County,Kansas,KS,Midwest,37.558515,-95.745175
Woodson County,Kansas,KS,Midwest,37.888193,-95.758469
Wyandotte County,Kansas,KS,Midwest,39.115384,-94.763087
Adair County,Kentucky,KY,South,37.105559,-85.28138
Allen County,Kentucky,KY,South,36.75077,-86.192458
Anderson County,Kentucky,KY,South,38.005396,-84.986417
Ballard County,Kentucky,KY,South,37.051323,-89.010367
Barren County,Kentucky,KY,South,36.962805,-85.932108
Bath County,Kentucky,KY,South,38.152249,-83.737641
Bell County,Kentucky,KY,South,36.728928,-83.680718
Boone County,Kentucky,KY,South,38.9589,-84.736371
Bourbon County,Kentucky,KY,South,38.202562,-84.20986
Boyd County,Kentucky,KY,South,38.360003,-82.681406
Boyle County,Kentucky,KY,South,37.618104,-84.868352
Bracken County,Kentucky,KY,South,38.680365,-84.115235
Breathitt County,Kentucky,KY,South,37.517807,-83.317158
Breckinridge County,Kentucky,KY,South,37.777988,-86.432919
Bullitt County,Kentucky,KY,South,37.969945,-85.702635
Butler County,Kentucky,KY,South,37.207013,-86.682471
Caldwell County,Kentucky,KY,South,37.148642,-87.870509
Calloway County,Kentucky,KY,South,36.620978,-88.274086
Campbell County,Kentucky,KY,South,38.946981,-84.379583
Carlisle County,Kentucky,KY,South,36.85718,-88.976614
Carroll County,Kentucky,KY,South,38.668394,-85.124024
Carter County,Kentucky,KY,South,38.314094,-83.038988
Casey County,Kentucky,KY,South,37.321962,-84.92822
Christian County,Kentucky,KY,South,36.892059,-87.492986
Clark County,Kentucky,KY,South,37.970314,-84.145115
Clay County,Kentucky,KY,South,37.164273,-83.715454
Clinton County,Kentucky,KY,South,36.727258,-85.136098
Crittenden County,Kentucky,KY,South,37.358149,-88.10501
Cumberland County,Kentucky,KY,South,36.782372,-85.388484
Daviess County,Kentucky,KY,South,37.731671,-87.087139
Edmonson County,Kentucky,KY,South,37.227514,-86.218015
Elliott County,Kentucky,KY,South,38.116883,-83.096116
Estill County,Kentucky,KY,South,37.692449,-83.963983
Fayette County,Kentucky,KY,South,38.040678,-84.458272
Fleming County,Kentucky,KY,South,38.367848,-83.699205
Floyd County,Kentucky,KY,South,37.552456,-82.739724
Franklin County,Kentucky,KY,South,38.234919,-84.868786
Fulton County,Kentucky,KY,South,36.552511,-89.187659
Gallatin County,Kentucky,KY,South,38.755663,-84.865143
Garrard County,Kentucky,KY,South,37.630162,-84.545856
Grant County,Kentucky,KY,South,38.649167,-84.625924
Graves County,Kentucky,KY,South,36.723344,-88.649897
Grayson County,Kentucky,KY,South,37.458577,-86.344011
Green County,Kentucky,KY,South,37.278065,-85.537925
Greenup County,Kentucky,KY,South,38.563562,-82.93382
Hancock County,Kentucky,KY,South,37.843325,-86.792761
Hardin County,Kentucky,KY,South,37.695836,-85.963183
Harlan County,Kentucky,KY,South,36.859223,-83.221497
Harrison County,Kentucky,KY,South,38.444578,-84.334131
Hart County,Kentucky,KY,South,37.305827,-85.878443
Henderson County,Kentucky,KY,South,37.792542,-87.572577
Henry County,Kentucky,KY,South,38.451383,-85.119647
Hickman County,Kentucky,KY,South,36.675896,-88.972084
Hopkins County,Kentucky,KY,South,37.31107,-87.542196
Jackson County,Kentucky,KY,South,37.403458,-84.020576
Jefferson County,Kentucky,KY,South,38.189532,-85.657624
Jessamine County,Kentucky,KY,South,37.873291,-84.58396
Johnson County,Kentucky,KY,South,37.847756,-82.830121
Kenton County,Kentucky,KY,South,38.930503,-84.533438
Knott County,Kentucky,KY,South,37.354368,-82.952546
Knox County,Kentucky,KY,South,36.8885,-83.855551
Larue County,Kentucky,KY,South,37.544462,-85.696841
Laurel County,Kentucky,KY,South,37.113268,-84.119395
Lawrence County,Kentucky,KY,South,38.074453,-82.73829
Lee County,Kentucky,KY,South,37.608116,-83.719248
Leslie County,Kentucky,KY,South,37.087846,-83.388617
Letcher County,Kentucky,KY,South,37.118536,-82.861251
Lewis County,Kentucky,KY,South,38.535047,-83.370143
Lincoln County,Kentucky,KY,South,37.457174,-84.658335
Livingston County,Kentucky,KY,South,37.209517,-88.363426
Logan County,Kentucky,KY,South,36.859607,-86.881288
Lyon County,Kentucky,KY,South,37.023976,-88.083391
McCracken County,Kentucky,KY,South,37.054111,-88.712454
McCreary County,Kentucky,KY,South,36.731136,-84.491052
McLean County,Kentucky,KY,South,37.526707,-87.265597
Madison County,Kentucky,KY,South,37.725511,-84.278362
Magoffin County,Kentucky,KY,South,37.698983,-83.069721
Marion County,Kentucky,KY,South,37.552604,-85.268959
Marshall County,Kentucky,KY,South,36.882017,-88.332752
Martin County,Kentucky,KY,South,37.796774,-82.506623
Mason County,Kentucky,KY,South,38.594137,-83.828125
Meade County,Kentucky,KY,South,37.967476,-86.200863
Menifee County,Kentucky,KY,South,37.935485,-83.589355
Mercer County,Kentucky,KY,South,37.812085,-84.879695
Metcalfe County,Kentucky,KY,South,36.99243,-85.633456
Monroe County,Kentucky,KY,South,36.714077,-85.713508
Montgomery County,Kentucky,KY,South,38.038109,-83.912416
Morgan County,Kentucky,KY,South,37.92294,-83.258944
Muhlenberg County,Kentucky,KY,South,37.213816,-87.134092
Nelson County,Kentucky,KY,South,37.80312,-85.465931
Nicholas County,Kentucky,KY,South,38.338031,-84.026223
Ohio County,Kentucky,KY,South,37.477859,-86.844871
Oldham County,Kentucky,KY,South,38.400127,-85.45615
Owen County,Kentucky,KY,South,38.499395,-84.84159
Owsley County,Kentucky,KY,South,37.423622,-83.691637
Pendleton County,Kentucky,KY,South,38.696284,-84.351943
Perry County,Kentucky,KY,South,37.241282,-83.217772
Pike County,Kentucky,KY,South,37.486031,-82.410912
Powell County,Kentucky,KY,South,37.809567,-83.831235
Pulaski County,Kentucky,KY,South,37.107428,-84.576969
Robertson County,Kentucky,KY,South,38.513473,-84.06423
Rockcastle County,Kentucky,KY,South,37.36105,-84.314368
Rowan County,Kentucky,KY,South,38.204266,-83.428079
Russell County,Kentucky,KY,South,36.990587,-85.05495
Scott County,Kentucky,KY,South,38.28571,-84.57834
Shelby County,Kentucky,KY,South,38.239011,-85.228247
Simpson County,Kentucky,KY,South,36.740937,-86.581793
Spencer County,Kentucky,KY,South,38.025313,-85.317312
Taylor County,Kentucky,KY,South,37.36621,-85.328059
Todd County,Kentucky,KY,South,36.840338,-87.183642
Trigg County,Kentucky,KY,South,36.807681,-87.858652
Trimble County,Kentucky,KY,South,38.62004,-85.351208
Union County,Kentucky,KY,South,37.658029,-87.95165
Warren County,Kentucky,KY,South,36.995634,-86.423579
Washington County,Kentucky,KY,South,37.754209,-85.175416
Wayne County,Kentucky,KY,South,36.800772,-84.82659
Webster County,Kentucky,KY,South,37.520375,-87.685206
Whitley County,Kentucky,KY,South,36.758024,-84.144648
Wolfe County,Kentucky,KY,South,37.743893,-83.49511
Woodford County,Kentucky,KY,South,38.043103,-84.748855
Acadia Parish,Louisiana,LA,South,30.291497,-92.411037
Allen Parish,Louisiana,LA,South,30.652744,-92.819605
Ascension Parish,Louisiana,LA,South,30.206444,-90.912502
Assumption Parish,Louisiana,LA,South,29.9033,-91.065219
Avoyelles Parish,Louisiana,LA,South,31.088503,-91.983275
Beauregard Parish,Louisiana,LA,South,30.645018,-93.340253
Bienville Parish,Louisiana,LA,South,32.340952,-93.041151
Bossier Parish,Louisiana,LA,South,32.698481,-93.626561
Caddo Parish,Louisiana,LA,South,32.580106,-93.88497
Calcasieu Parish,Louisiana,LA,South,30.229559,-93.358015
Caldwell Parish,Louisiana,LA,South,32.101219,-92.114231
Cameron Parish,Louisiana,LA,South,29.871812,-93.164948
Catahoula Parish,Louisiana,LA,South,31.666517,-91.846703
Claiborne Parish,Louisiana,LA,South,32.82716,-92.989728
Concordia Parish,Louisiana,LA,South,31.469805,-91.626315
De Soto Parish,Louisiana,LA,South,32.059248,-93.740797
East Baton Rouge Parish,Louisiana,LA,South,30.54393,-91.093131
East Carroll Parish,Louisiana,LA,South,32.73017,-91.234141
East Feliciana Parish,Louisiana,LA,South,30.839784,-91.043434
Evangeline Parish,Louisiana,LA,South,30.720693,-92.404086
Franklin Parish,Louisiana,LA,South,32.139076,-91.672371
Grant Parish,Louisiana,LA,South,31.597787,-92.561716
Iberia Parish,Louisiana,LA,South,29.606013,-91.842706
Iberville Parish,Louisiana,LA,South,30.270653,-91.365872
Jackson Parish,Louisiana,LA,South,32.30429,-92.5617
Jefferson Parish,Louisiana,LA,South,29.5033,-90.036231
Jefferson Davis Parish,Louisiana,LA,South,30.269529,-92.816221
Lafayette Parish,Louisiana,LA,South,30.206507,-92.06417
Lafourche Parish,Louisiana,LA,South,29.491992,-90.394849
LaSalle Parish,Louisiana,LA,South,31.680083,-92.161596
Lincoln Parish,Louisiana,LA,South,32.601823,-92.662303
Livingston Parish,Louisiana,LA,South,30.440419,-90.727474
Madison Parish,Louisiana,LA,South,32.346878,-91.231932
Morehouse Parish,Louisiana,LA,South,32.820008,-91.800399
Natchitoches Parish,Louisiana,LA,South,31.732509,-93.082546
Orleans Parish,Louisiana,LA,South,30.05342,-89.934502
Ouachita Parish,Louisiana,LA,South,32.480932,-92.151581
Plaquemines Parish,Louisiana,LA,South,29.282447,-89.576068
Pointe Coupee Parish,Louisiana,LA,South,30.708319,-91.604621
Rapides Parish,Louisiana,LA,South,31.193204,-92.535953
Red River Parish,Louisiana,LA,South,32.101213,-93.34905
Richland Parish,Louisiana,LA,South,32.413158,-91.748353
Sabine Parish,Louisiana,LA,South,31.560402,-93.559579
St. Bernard Parish,Louisiana,LA,South,29.91811,-89.263494
St. Charles Parish,Louisiana,LA,South,29.905722,-90.357855
St. Helena Parish,Louisiana,LA,South,30.822539,-90.708307
St. James Parish,Louisiana,LA,South,30.024777,-90.793956
St. John the Baptist Parish,Louisiana,LA,South,30.144068,-90.49096
St. Landry Parish,Louisiana,LA,South,30.583441,-91.989274
St. Martin Parish,Louisiana,LA,South,30.121433,-91.611481
St. Mary Parish,Louisiana,LA,South,29.629349,-91.463804
St. Tammany Parish,Louisiana,LA,South,30.410022,-89.951962
Tangipahoa Parish,Louisiana,LA,South,30.621348,-90.40649
Tensas Parish,Louisiana,LA,South,32.001489,-91.342576
Terrebonne Parish,Louisiana,LA,South,29.33413,-90.843674
Union Parish,Louisiana,LA,South,32.829349,-92.37565
Vermilion Parish,Louisiana,LA,South,29.806638,-92.321394
Vernon Parish,Louisiana,LA,South,31.102841,-93.18833
Washington Parish,Louisiana,LA,South,30.852144,-90.046253
Webster Parish,Louisiana,LA,South,32.732152,-93.339825
West Baton Rouge Parish,Louisiana,LA,South,30.464052,-91.309808
West Carroll Parish,Louisiana,LA,South,32.79248,-91.451998
West Feliciana Parish,Louisiana,LA,South,30.873364,-91.421776
Winn Parish,Louisiana,LA,South,31.941187,-92.641269
Androscoggin County,Maine,ME,Northeast,44.167681,-70.207435
Aroostook County,Maine,ME,Northeast,46.709193,-68.612409
Cumberland County,Maine,ME,Northeast,43.808348,-70.330375
Franklin County,Maine,ME,Northeast,44.976724,-70.414935
Hancock County,Maine,ME,Northeast,44.564906,-68.370703
Kennebec County,Maine,ME,Northeast,44.417012,-69.765764
Knox County,Maine,ME,Northeast,44.042045,-69.038514
Lincoln County,Maine,ME,Northeast,43.994781,-69.513624
Oxford County,Maine,ME,Northeast,44.4945,-70.734421
Penobscot County,Maine,ME,Northeast,45.409284,-68.666616
Piscataquis County,Maine,ME,Northeast,45.915639,-69.102231
Sagadahoc County,Maine,ME,Northeast,43.916845,-69.844227
Somerset County,Maine,ME,Northeast,45.503646,-69.95611
Waldo County,Maine,ME,Northeast,44.505822,-69.138961
Washington County,Maine,ME,Northeast,44.967009,-67.609354
York County,Maine,ME,Northeast,43.426019,-70.668425
Allegany County,Maryland,MD,South,39.612313,-78.703104
Anne Arundel County,Maryland,MD,South,38.991617,-76.560894
Baltimore County,Maryland,MD,South,39.443167,-76.616569
Calvert County,Maryland,MD,South,38.522719,-76.529762
Caroline County,Maryland,MD,South,38.871531,-75.831662
Carroll County,Maryland,MD,South,39.563328,-77.01533
Cecil County,Maryland,MD,South,39.562354,-75.941585
Charles County,Maryland,MD,South,38.472853,-77.015427
Dorchester County,Maryland,MD,South,38.429196,-76.047433
Frederick County,Maryland,MD,South,39.470177,-77.397636
Garrett County,Maryland,MD,South,39.547299,-79.274619
Harford County,Maryland,MD,South,39.537429,-76.299789
Howard County,Maryland,MD,South,39.252264,-76.924406
Kent County,Maryland,MD,South,39.241279,-76.125987
Montgomery County,Maryland,MD,South,39.137381,-77.203063
Prince George's County,Maryland,MD,South,38.829278,-76.848188
Queen Anne's County,Maryland,MD,South,39.040693,-76.082405
St. Mary's County,Maryland,MD,South,38.223077,-76.534487
Somerset County,Maryland,MD,South,38.07445,-75.853323
Talbot County,Maryland,MD,South,38.748349,-76.178476
Washington County,Maryland,MD,South,39.603621,-77.814671
Wicomico County,Maryland,MD,South,38.36737,-75.632083
Worcester County,Maryland,MD,South,38.222133,-75.309931
Baltimore city,Maryland,MD,South,39.300032,-76.610476
Barnstable County,Massachusetts,MA,Northeast,41.706123,-70.164823
Berkshire County,Massachusetts,MA,Northeast,42.371493,-73.217928
Bristol County,Massachusetts,MA,Northeast,41.748588,-71.088894
Dukes County,Massachusetts,MA,Northeast,41.38097,-70.701499
Essex County,Massachusetts,MA,Northeast,42.642708,-70.864909
Franklin County,Massachusetts,MA,Northeast,42.584504,-72.591792
Hampden County,Massachusetts,MA,Northeast,42.136198,-72.635648
Hampshire County,Massachusetts,MA,Northeast,42.339459,-72.663694
Middlesex County,Massachusetts,MA,Northeast,42.481718,-71.394916
Nantucket County,Massachusetts,MA,Northeast,41.293392,-70.102164
Norfolk County,Massachusetts,MA,Northeast,42.171738,-71.18111
Plymouth County,Massachusetts,MA,Northeast,41.987196,-70.741942
Suffolk County,Massachusetts,MA,Northeast,42.338551,-71.018253
Worcester County,Massachusetts,MA,Northeast,42.311693,-71.940282
Alcona County,Michigan,MI,Midwest,44.657509,-83.29458
Alger County,Michigan,MI,Midwest,46.521736,-86.657119
Allegan County,Michigan,MI,Midwest,42.421251,-86.261403
Alpena County,Michigan,MI,Midwest,44.894954,-83.426574
Antrim County,Michigan,MI,Midwest,45.005455,-85.175639
Arenac County,Michigan,MI,Midwest,44.036833,-83.740675
Baraga County,Michigan,MI,Midwest,46.695859,-88.36181
Barry County,Michigan,MI,Midwest,42.582811,-85.31455
Bay County,Michigan,MI,Midwest,43.699711,-83.978701
Benzie County,Michigan,MI,Midwest,44.636844,-86.231999
Berrien County,Michigan,MI,Midwest,41.791382,-86.742543
Branch County,Michigan,MI,Midwest,41.918455,-85.066885
Calhoun County,Michigan,MI,Midwest,42.24299,-85.012385
Cass County,Michigan,MI,Midwest,41.917243,-86.000142
Charlevoix County,Michigan,MI,Midwest,45.618554,-85.543684
Cheboygan County,Michigan,MI,Midwest,45.476022,-84.495431
Chippewa County,Michigan,MI,Midwest,46.321819,-84.52063
Clare County,Michigan,MI,Midwest,43.991137,-84.838325
Clinton County,Michigan,MI,Midwest,42.950455,-84.591695
Crawford County,Michigan,MI,Midwest,44.680175,-84.611343
Delta County,Michigan,MI,Midwest,45.805229,-86.901938
Dickinson County,Michigan,MI,Midwest,46.012833,-87.866139
Eaton County,Michigan,MI,Midwest,42.58953,-84.84645
Emmet County,Michigan,MI,Midwest,45.590094,-84.986822
Genesee County,Michigan,MI,Midwest,43.021077,-83.706372
Gladwin County,Michigan,MI,Midwest,43.98975,-84.389816
Gogebic County,Michigan,MI,Midwest,46.488054,-89.788314
Grand Traverse County,Michigan,MI,Midwest,44.718688,-85.553848
Gratiot County,Michigan,MI,Midwest,43.292326,-84.60469
Hillsdale County,Michigan,MI,Midwest,41.927461,-84.637479
Houghton County,Michigan,MI,Midwest,46.998427,-88.651903
Huron County,Michigan,MI,Midwest,43.907616,-82.857045
Ingham County,Michigan,MI,Midwest,42.603534,-84.373811
Ionia County,Michigan,MI,Midwest,42.94465,-85.073766
Iosco County,Michigan,MI,Midwest,44.386912,-83.380141
Iron County,Michigan,MI,Midwest,46.170254,-88.540526
Isabella County,Michigan,MI,Midwest,43.645233,-84.839424
Jackson County,Michigan,MI,Midwest,42.248474,-84.420868
Kalamazoo County,Michigan,MI,Midwest,42.246266,-85.532854
Kalkaska County,Michigan,MI,Midwest,44.678881,-85.088992
Kent County,Michigan,MI,Midwest,43.032497,-85.547446
Keweenaw County,Michigan,MI,Midwest,47.367297,-88.351332
Lake County,Michigan,MI,Midwest,43.995187,-85.8114
Lapeer County,Michigan,MI,Midwest,43.088633,-83.224325
Leelanau County,Michigan,MI,Midwest,45.146182,-86.051574
Lenawee County,Michigan,MI,Midwest,41.896022,-84.074356
Livingston County,Michigan,MI,Midwest,42.602532,-83.911718
Luce County,Michigan,MI,Midwest,46.510988,-85.517552
Mackinac County,Michigan,MI,Midwest,46.167868,-85.303762
Macomb County,Michigan,MI,Midwest,42.671553,-82.911456
Manistee County,Michigan,MI,Midwest,44.245268,-86.327537
Marquette County,Michigan,MI,Midwest,46.656596,-87.584028
Mason County,Michigan,MI,Midwest,43.957196,-86.442937
Mecosta County,Michigan,MI,Midwest,43.635295,-85.332751
Menominee County,Michigan,MI,Midwest,45.535568,-87.501457
Midland County,Michigan,MI,Midwest,43.648203,-84.379414
Missaukee County,Michigan,MI,Midwest,44.325424,-85.085471
Monroe County,Michigan,MI,Midwest,41.916097,-83.487106
Montcalm County,Michigan,MI,Midwest,43.312782,-85.149468
Montmorency County,Michigan,MI,Midwest,45.024134,-84.130107
Muskegon County,Michigan,MI,Midwest,43.428739,-86.420908
Newaygo County,Michigan,MI,Midwest,43.562712,-85.791372
Oakland County,Michigan,MI,Midwest,42.660452,-83.38421
Oceana County,Michigan,MI,Midwest,43.603954,-86.467177
Ogemaw County,Michigan,MI,Midwest,44.33328,-84.128073
Ontonagon County,Michigan,MI,Midwest,46.835325,-89.276912
Osceola County,Michigan,MI,Midwest,43.997552,-85.322283
Oscoda County,Michigan,MI,Midwest,44.687257,-84.126905
Otsego County,Michigan,MI,Midwest,45.021787,-84.576603
Ottawa County,Michigan,MI,Midwest,43.054969,-86.219349
Presque Isle County,Michigan,MI,Midwest,45.252397,-83.432283
Roscommon County,Michigan,MI,Midwest,44.339517,-84.611271
Saginaw County,Michigan,MI,Midwest,43.328267,-84.05541
St. Clair County,Michigan,MI,Midwest,42.928803,-82.668913
St. Joseph County,Michigan,MI,Midwest,41.911488,-85.52287
Sanilac County,Michigan,MI,Midwest,43.449155,-82.642815
Schoolcraft County,Michigan,MI,Midwest,46.021122,-86.197029
Shiawassee County,Michigan,MI,Midwest,42.951545,-84.146352
Tuscola County,Michigan,MI,Midwest,43.487902,-83.436618
Van Buren County,Michigan,MI,Midwest,42.28215,-86.306076
Washtenaw County,Michigan,MI,Midwest,42.252217,-83.843423
Wayne County,Michigan,MI,Midwest,42.284664,-83.261953
Wexford County,Michigan,MI,Midwest,44.331375,-85.570046
Aitkin County,Minnesota,MN,Midwest,46.602409,-93.419694
Anoka County,Minnesota,MN,Midwest,45.27411,-93.242723
Becker County,Minnesota,MN,Midwest,46.937629,-95.741757
Beltrami County,Minnesota,MN,Midwest,47.879508,-95.00505
Benton County,Minnesota,MN,Midwest,45.701225,-94.00144
Big Stone County,Minnesota,MN,Midwest,45.419925,-96.402226
Blue Earth County,Minnesota,MN,Midwest,44.03371,-94.064012
Brown County,Minnesota,MN,Midwest,44.246541,-94.733647
Carlton County,Minnesota,MN,Midwest,46.603818,-92.671044
Carver County,Minnesota,MN,Midwest,44.82132,-93.800091
Cass County,Minnesota,MN,Midwest,46.951745,-94.333705
Chippewa County,Minnesota,MN,Midwest,45.028625,-95.564108
Chisago County,Minnesota,MN,Midwest,45.505444,-92.903849
Clay County,Minnesota,MN,Midwest,46.898377,-96.494901
Clearwater County,Minnesota,MN,Midwest,47.575873,-95.371117
Cook County,Minnesota,MN,Midwest,47.758556,-90.344319
Cottonwood County,Minnesota,MN,Midwest,44.010639,-95.183152
Crow Wing County,Minnesota,MN,Midwest,46.491653,-94.070718
Dakota County,Minnesota,MN,Midwest,44.670893,-93.062481
Dodge County,Minnesota,MN,Midwest,44.020706,-92.869353
Douglas County,Minnesota,MN,Midwest,45.936835,-95.462155
Faribault County,Minnesota,MN,Midwest,43.676522,-93.947234
Fillmore County,Minnesota,MN,Midwest,43.679187,-92.093937
Freeborn County,Minnesota,MN,Midwest,43.674202,-93.350289
Goodhue County,Minnesota,MN,Midwest,44.406178,-92.716
Grant County,Minnesota,MN,Midwest,45.930743,-96.010699
Hennepin County,Minnesota,MN,Midwest,45.006121,-93.475228
Houston County,Minnesota,MN,Midwest,43.66699,-91.501556
Hubbard County,Minnesota,MN,Midwest,47.095551,-94.91329
Isanti County,Minnesota,MN,Midwest,45.562431,-93.296339
Itasca County,Minnesota,MN,Midwest,47.490817,-93.611102
Jackson County,Minnesota,MN,Midwest,43.671111,-95.149731
Kanabec County,Minnesota,MN,Midwest,45.94776,-93.297788
Kandiyohi County,Minnesota,MN,Midwest,45.152714,-95.004981
Kittson County,Minnesota,MN,Midwest,48.77604,-96.780349
Koochiching County,Minnesota,MN,Midwest,48.245374,-93.782896
Lac qui Parle County,Minnesota,MN,Midwest,44.999826,-96.176851
Lake County,Minnesota,MN,Midwest,47.517111,-91.411704
Lake of the Woods County,Minnesota,MN,Midwest,48.7681,-94.904633
Le Sueur County,Minnesota,MN,Midwest,44.373421,-93.730106
Lincoln County,Minnesota,MN,Midwest,44.408238,-96.272032
Lyon County,Minnesota,MN,Midwest,44.409195,-95.847268
McLeod County,Minnesota,MN,Midwest,44.821657,-94.272323
Mahnomen County,Minnesota,MN,Midwest,47.328387,-95.811089
Marshall County,Minnesota,MN,Midwest,48.362728,-96.357761
Martin County,Minnesota,MN,Midwest,43.677173,-94.547096
Meeker County,Minnesota,MN,Midwest,45.123155,-94.527346
Mille Lacs County,Minnesota,MN,Midwest,45.929043,-93.632996
Morrison County,Minnesota,MN,Midwest,46.020484,-94.266619
Mower County,Minnesota,MN,Midwest,43.666249,-92.759514
Murray County,Minnesota,MN,Midwest,44.015594,-95.761581
Nicollet County,Minnesota,MN,Midwest,44.35882,-94.245684
Nobles County,Minnesota,MN,Midwest,43.677686,-95.763132
Norman County,Minnesota,MN,Midwest,47.329453,-96.463776
Olmsted County,Minnesota,MN,Midwest,43.9995,-92.410096
Otter Tail County,Minnesota,MN,Midwest,46.405727,-95.714581
Pennington County,Minnesota,MN,Midwest,48.069247,-96.037725
Pine County,Minnesota,MN,Midwest,46.10094,-92.763094
Pipestone County,Minnesota,MN,Midwest,44.015361,-96.257015
Polk County,Minnesota,MN,Midwest,47.774254,-96.400027
Pope County,Minnesota,MN,Midwest,45.589623,-95.446705
Ramsey County,Minnesota,MN,Midwest,45.015204,-93.099965
Red Lake County,Minnesota,MN,Midwest,47.865487,-96.08718
Redwood County,Minnesota,MN,Midwest,44.403536,-95.254241
Renville County,Minnesota,MN,Midwest,44.723697,-94.955617
Rice County,Minnesota,MN,Midwest,44.350775,-93.298513
Rock County,Minnesota,MN,Midwest,43.669587,-96.263238
Roseau County,Minnesota,MN,Midwest,48.761068,-95.821504
St. Louis County,Minnesota,MN,Midwest,47.578635,-92.514585
Scott County,Minnesota,MN,Midwest,44.651811,-93.533733
Sherburne County,Minnesota,MN,Midwest,45.453166,-93.769164
Sibley County,Minnesota,MN,Midwest,44.575734,-94.230123
Stearns County,Minnesota,MN,Midwest,45.555235,-94.610482
Steele County,Minnesota,MN,Midwest,44.015261,-93.220453
Stevens County,Minnesota,MN,Midwest,45.593461,-95.992315
Swift County,Minnesota,MN,Midwest,45.27581,-95.690124
Todd County,Minnesota,MN,Midwest,46.066569,-94.900576
Traverse County,Minnesota,MN,Midwest,45.769935,-96.474832
Wabasha County,Minnesota,MN,Midwest,44.289634,-92.233454
Wadena County,Minnesota,MN,Midwest,46.586986,-94.988608
Waseca County,Minnesota,MN,Midwest,44.01846,-93.589844
Washington County,Minnesota,MN,Midwest,45.037929,-92.890117
Watonwan County,Minnesota,MN,Midwest,43.978109,-94.613798
Wilkin County,Minnesota,MN,Midwest,46.362335,-96.476657
Winona County,Minnesota,MN,Midwest,43.981353,-91.777044
Wright County,Minnesota,MN,Midwest,45.175091,-93.966396
Yellow Medicine County,Minnesota,MN,Midwest,44.715736,-95.862756
Adams County,Mississippi,MS,South,31.486224,-91.351797
Alcorn County,Mississippi,MS,South,34.886569,-88.581109
Amite County,Mississippi,MS,South,31.203933,-90.795542
Attala County,Mississippi,MS,South,33.090468,-89.588622
Benton County,Mississippi,MS,South,34.809593,-89.200213
Bolivar County,Mississippi,MS,South,33.799139,-90.88412
Calhoun County,Mississippi,MS,South,33.936634,-89.337114
Carroll County,Mississippi,MS,South,33.440795,-89.918887
Chickasaw County,Mississippi,MS,South,33.933277,-88.947558
Choctaw County,Mississippi,MS,South,33.345964,-89.251332
Claiborne County,Mississippi,MS,South,31.97281,-90.915424
Clarke County,Mississippi,MS,South,32.045374,-88.687976
Clay County,Mississippi,MS,South,33.65967,-88.782468
Coahoma County,Mississippi,MS,South,34.230316,-90.60401
Copiah County,Mississippi,MS,South,31.866915,-90.448758
Covington County,Mississippi,MS,South,31.633331,-89.548897
DeSoto County,Mississippi,MS,South,34.874922,-89.991211
Forrest County,Mississippi,MS,South,31.18858,-89.259447
Franklin County,Mississippi,MS,South,31.477773,-90.895457
George County,Mississippi,MS,South,30.855431,-88.642268
Greene County,Mississippi,MS,South,31.212845,-88.634811
Grenada County,Mississippi,MS,South,33.770031,-89.80274
Hancock County,Mississippi,MS,South,30.391641,-89.482791
Harrison County,Mississippi,MS,South,30.416536,-89.083376
Hinds County,Mississippi,MS,South,32.267788,-90.466017
Holmes County,Mississippi,MS,South,33.125942,-90.091197
Humphreys County,Mississippi,MS,South,33.130996,-90.523421
Issaquena County,Mississippi,MS,South,32.755539,-91.003535
Itawamba County,Mississippi,MS,South,34.281075,-88.363127
Jackson County,Mississippi,MS,South,30.456005,-88.625101
Jasper County,Mississippi,MS,South,32.016748,-89.119176
Jefferson County,Mississippi,MS,South,31.733633,-91.043878
Jefferson Davis County,Mississippi,MS,South,31.564808,-89.827086
Jones County,Mississippi,MS,South,31.616601,-89.168532
Kemper County,Mississippi,MS,South,32.750136,-88.625631
Lafayette County,Mississippi,MS,South,34.353078,-89.485385
Lamar County,Mississippi,MS,South,31.197586,-89.506369
Lauderdale County,Mississippi,MS,South,32.403998,-88.660449
Lawrence County,Mississippi,MS,South,31.550009,-90.10753
Leake County,Mississippi,MS,South,32.76063,-89.52225
Lee County,Mississippi,MS,South,34.29237,-88.682439
Leflore County,Mississippi,MS,South,33.54979,-90.294934
Lincoln County,Mississippi,MS,South,31.535216,-90.453566
Lowndes County,Mississippi,MS,South,33.471424,-88.439723
Madison County,Mississippi,MS,South,32.63437,-90.03416
Marion County,Mississippi,MS,South,31.230167,-89.821712
Marshall County,Mississippi,MS,South,34.76619,-89.504231
Monroe County,Mississippi,MS,South,33.89003,-88.485038
Montgomery County,Mississippi,MS,South,33.500714,-89.639625
Neshoba County,Mississippi,MS,South,32.752518,-89.119274
Newton County,Mississippi,MS,South,32.40197,-89.118412
Noxubee County,Mississippi,MS,South,33.106606,-88.566152
Oktibbeha County,Mississippi,MS,South,33.422313,-88.876151
Panola County,Mississippi,MS,South,34.365205,-89.963065
Pearl River County,Mississippi,MS,South,30.774793,-89.586904
